locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
10832,,,,6.89,6.87,9.82,12.03,5.77,5.75,8.69,10.75,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352,327,337,337,320,352,59,64,3.6,4,7.3,9,3.1,3.1,2.7,2.2
10834,,,,4.39,4.62,6.02,7.42,3.39,3.86,5.35,6.69,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352,327,337,337,320,352,59,64,3.6,4,7.3,9,3.1,3.1,2.7,2.2
10837,3,5 ,poor to fair,2.2,2.44,2.48,2.36,1.2,1.44,1.48,1.36,9.3,13.5,13.5,13.5,4.7,4.7,4.7,4.7,352,325,335,337,42,51,57,62,3.9,3.3,6.1,8.4,3,3.2,3.2,2.7
10849,0,1,,1.46,1.44,1.69,2.13,0.46,0.44,0.69,1.19,12.3,11.2,13.5,12.3,14.9,13.5,11.2,11.2,197.0,197.0,329.0,331.0,325.0,326.0,197.0,197.0,1.1,1.1,1.3,2,0.8,0.9,1.1,1
10850,3,5,,5.02,4.56,6.93,9.71,3.8,3.21,4.85,7.12,10.2,9.3,13.5,13.5,4.7,4.7,4.7,4.7,353.0,354.0,338.0,341.0,37.0,39.0,41.0,46.0,3.9,3.2,4.7,7.3,3.2,3.1,2.8,2.3
13830,,,,1.1,1.09,1.08,1.1,0.1,0.09,0.08,0.1,5.2,5.7,5.7,12.3,11.2,11.2,11.2,5.7,17,16,16,327,197,197,197,16,1.5,1.5,1.3,1.1,1.2,1.1,1.1,1.1
16175,4,7,fair to good,4.03,5.04,5.78,5.26,2.82,3.53,4.04,4.18,18,18,18,4.7,10.2,10.2,10.2,16.3,190,191,195,55,206,205,205,195,1.9,2.5,3.1,4.6,1.5,1.6,1.7,3.1
16699,6,7,,8.43,8.1,7.58,6.31,5.9,5.67,5.3,4.42,14.9,14.9,14.9,13.5,10.2,10.2,10.2,10.2,201,202,202,202,195,195,206,207,5,4.8,4.6,4.3,3,2.9,2.2,2.1
17424,10,11,,7.58,11.13,15.49,18.35,6.58,10.13,14.49,16.43,6.9,8.4,9.3,11.2,10.2,0.0,0.0,0.0,238.0,245.0,253.0,262.0,263.0,0.0,0.0,0.0,7.6,11.1,15.5,17.5,5.4,0,0,0
17513,1,2,POOR,2.45,2.36,2.19,1.9,1.48,1.39,1.19,0.9,6.9,6.9,6.3,6.3,8.4,8.4,8.4,8.4,36,41,45,48,103,103,103,104,2.8,2.5,2.1,1.7,1.4,1.4,1.4,1.4
18822,3,4,,4.74,4.37,4.31,4.29,3.74,3.37,3.31,3.29,7.6,7.6,8.4,8.4,0,0,0,0,111,111,111,109,0,0,0,0,4.7,4.4,4.3,4.3,0,0,0,0
103685,1,2,POOR TO FAIR,1.13,1.2,1.36,1.54,0.13,0.2,0.36,0.54,11.2,11.2,11.2,11.2,8.4,14.9,12.3,11.2,186,186,186,185,165,214,276,274,1,1,1,1,0.4,0.4,0.7,0.8
103685,1,2,POOR TO FAIR,1.13,1.2,1.36,1.54,0.13,0.2,0.36,0.54,11.2,11.2,11.2,11.2,8.4,14.9,12.3,11.2,186,186,186,185,165,214,276,274,1,1,1,1,0.4,0.4,0.7,0.8
106914,1,2,POOR,1.27,1.09,0.98,0.98,0.34,0.09,0,0.08,4.7,5.7,5.7,6.3,8.4,3.6,10.2,10.2,170,184,194,195,111,226,117,124,3.7,3.9,5.1,7.9,0.7,1.6,0.8,0.6
106919,1,2,POOR,1.21,1.29,1.58,1.5,0.27,0.29,0.58,0.63,4.3,5.2,5.7,6.3,2.7,10.2,10.2,10.2,154,176,186,185,178,118,119,127,1.9,3.1,5.8,7.8,0.9,0.8,0.7,0.4
106923,,,NONE,3.02,2.37,3.29,4.25,2.07,1.37,2.29,3.34,5.2,4.7,4.7,5.2,9.3,8.4,8.4,9.3,175.0,184.0,197.0,206.0,110.0,111.0,113.0,113.0,4,2.9,4.1,6.4,0.8,0.8,0.8,0.8
107410,1,2,,1.79,1.78,1.67,1.59,0.89,0.87,0.76,0.59,5.7,6.3,6.3,5.7,8.4,5.2,5.2,5.2,72.0,70.0,70.0,70.0,107.0,140.0,136.0,136.0,1.5,1.5,1.4,1.2,0.9,0.8,0.9,0.7
107411,5,6,,6.81,6.27,5.98,5.62,5.41,5.27,5.28,4.93,12.3,11.2,11.2,11.2,5.2,5.2,4.7,4.7,227.0,226.0,229.0,229.0,186.0,182.0,187.0,187.0,5.5,5.6,5.4,5.2,2,1.5,2.1,2.4
107413,6,7,,7.02,7.11,7.48,7.65,5.71,6.36,6.48,6.85,12.3,11.2,11.2,11.2,0.0,0.0,0.0,2.4,224.0,221.0,220.0,219.0,0.0,0.0,0.0,204.0,5.7,6.5,6.7,6.9,0,0,0,0.4
107422,5,5,,5.91,5.48,4.9,6.09,4.96,4.5,3.9,5.09,6.3,6.9,6.9,6.9,4.3,4.3,10.2,10.2,61.0,65.0,67.0,63.0,357.0,356.0,197.0,196.0,6.2,5.6,4.9,6.1,1.2,1,0.7,0.6
107423,5,6,,5.56,5.69,3.93,3.97,5.17,4.72,2.93,3.2,6.9,6.9,6.9,4.7,11.2,10.2,4.7,9.3,326.0,318.0,321.0,250.0,168.0,171.0,262.0,170.0,5.2,5.8,3.7,3.2,3,2.6,2.8,2.8
107563,1,2,,2.77,2.61,2.52,1.79,1.82,1.61,1.79,1.03,4.3,4.7,5.2,5.7,10.2,9.3,9.3,9.3,97,97,93,89,122,123,123,120,2.9,2.6,3.4,2.3,0.3,0.3,0.3,0.3
107628,7,9,,9.8,8.8,7.22,7.23,7.87,6.86,6.18,6.23,12.3,12.3,5.7,7.6,4.3,5.2,11.2,11.2,217.0,219.0,239.0,234.0,255.0,245.0,223.0,226.0,7.9,6.9,6.2,6.6,2.9,4.7,5.6,4.6
107630,3,4,,3.12,4.14,3.6,6.3,2.19,3.14,3.34,4.63,13.5,13.5,6.9,12.3,3.6,3.6,12.3,6.9,213.0,213.0,249.0,220.0,285.0,305.0,217.0,253.0,2.2,2.1,3.3,4.6,1.6,1.4,2,3.5
107631,0,1,,1.32,1.36,1.41,1.54,0.32,0.36,0.41,0.54,11.2,11.2,11.2,11.2,14.9,14.9,14.9,11.2,186.0,186.0,186.0,186.0,212.0,212.0,212.0,276.0,0.9,1,1,1,0.8,0.7,0.6,0.7
107634,3,4,,4.96,4.37,4.22,4,4.04,3.37,3.22,3,12.3,11.2,11.2,11.2,0.0,0.0,0.0,0.0,283.0,285.0,286.0,287.0,0.0,0.0,0.0,0.0,4,3.9,3.8,3.6,0,0,0,0
107637,3,4,,4.79,4.46,3.72,3.22,3.6,3.34,2.92,2.25,11.2,11.2,11.2,10.2,11.2,4.7,5.7,5.7,300.0,302.0,304.0,306.0,270.0,28.0,351.0,350.0,3.6,3.3,3,2.7,2.3,2.1,2.5,2.5
107638,4,6,,5.51,5.73,9.9,12.09,3.86,4.01,7.22,8.88,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352.0,327.0,337.0,337.0,320.0,352.0,57.0,62.0,3.6,4,7.3,9.1,3.1,3.1,2.6,2.2
107640,0,1,,1.18,1.26,1.38,1.55,0.18,0.26,0.38,0.55,11.2,11.2,11.2,11.2,8.4,14.9,12.3,11.2,186.0,186.0,186.0,185.0,165.0,214.0,276.0,274.0,1,1,1,1,0.4,0.4,0.7,0.8
107641,4,6,,6.52,5.96,7.22,9.96,4.56,4.17,5.06,7.74,10.2,9.3,13.5,12.3,14.9,6.9,6.9,8.4,348.0,350.0,330.0,337.0,321.0,62.0,65.0,66.0,4.6,3.9,4.5,7.9,2.9,3.5,3.5,3.1
107642,3,4,,4.75,4.27,4.11,3.84,4.24,3.29,3.2,2.91,11.2,11.2,11.2,11.2,5.2,11.2,11.2,6.3,292.0,302.0,303.0,305.0,120.0,270.0,270.0,347.0,4.2,3.5,3.2,2.9,0.4,2,1.7,1.8
10832,,,,6.89,6.87,9.82,12.03,5.77,5.75,8.69,10.75,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352,327,337,337,320,352,59,64,3.6,4,7.3,9,3.1,3.1,2.7,2.2
10834,,,,4.39,4.62,6.02,7.42,3.39,3.86,5.35,6.69,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352,327,337,337,320,352,59,64,3.6,4,7.3,9,3.1,3.1,2.7,2.2
10837,3,5 ,poor to fair,2.2,2.44,2.48,2.36,1.2,1.44,1.48,1.36,9.3,13.5,13.5,13.5,4.7,4.7,4.7,4.7,352,325,335,337,42,51,57,62,3.9,3.3,6.1,8.4,3,3.2,3.2,2.7
10849,0,1,,1.46,1.44,1.69,2.13,0.46,0.44,0.69,1.19,12.3,11.2,13.5,12.3,14.9,13.5,11.2,11.2,197.0,197.0,329.0,331.0,325.0,326.0,197.0,197.0,1.1,1.1,1.3,2,0.8,0.9,1.1,1
10850,3,5,,5.02,4.56,6.93,9.71,3.8,3.21,4.85,7.12,10.2,9.3,13.5,13.5,4.7,4.7,4.7,4.7,353.0,354.0,338.0,341.0,37.0,39.0,41.0,46.0,3.9,3.2,4.7,7.3,3.2,3.1,2.8,2.3
109918,1,2,POOR,1.39,1.33,1.3,1.43,0.39,0.33,0.3,0.43,11.2,11.2,11.2,11.2,14.9,14.9,14.9,11.2,186,186,186,186,212,212,212,276,0.9,1,1,1,0.8,0.7,0.6,0.7
110352,1,2,,3.43,3.37,3.39,3.62,2.43,2.4,2.39,2.62,10.2,9.3,9.3,9.3,3.2,3.9,4.7,3.6,272,271,272,274,152,152,161,188,2.8,2.6,2.6,2.9,1.4,2,1.8,1.5
110383,1,2,,2.97,2.96,3.31,3.38,1.97,1.96,2.31,2.38,9.3,9.3,9.3,11.2,4.7,4.7,3.9,3.9,271,271,272,274,149,144,166,178,2.3,2.2,2.4,2.8,1.6,1.3,2,2.3
110386,2,3,,3.37,3.06,3.45,4.39,2.37,2.06,2.45,3.39,9.3,10.2,10.2,11.2,3.2,3.6,3.6,4.3,269,270,272,273,162,158,168,174,2.9,2.9,3.3,3.9,1.4,1.6,1.6,1.6
110782,6,7,,14.31,11.96,12.64,11.49,10.02,8.7,9.1,8.66,11.2,11.2,11.2,10.2,11.2,11.2,11.2,10.2,343,346,343,337,253,252,250,249,9.5,8.7,9.1,8.7,8.6,5.8,6.6,7.1
110783,11,12,,13,13.23,11.6,11.49,12.02,12.28,10.6,10.49,8.4,9.3,9.3,10.2,10.2,10.2,11.2,11.2,270,270,271,266,360,360,360,359,13.2,13.9,11.6,10.6,0.9,1.3,2.2,3.1
110784,2,3,,3.88,4.44,4.12,3.33,2.88,3.44,3.21,2.33,3.9,4.3,4.7,4.3,0,0,0,0,226,220,216,221,0,0,0,0,3.9,4.4,4.5,3.3,0,0,0,0
110785,0,1,,0.19,0.34,2.13,2.6,0,0,1.25,1.7,5.7,2.4,3.9,4.3,4.7,6.9,6.3,0,345,251,274,266,240,345,348,0,0.1,0.3,2.4,2.9,0.1,0.2,0.3,0
110786,3,4,,1.42,4.13,5.35,5.71,0.42,3.21,4.4,4.72,6.9,4.7,5.2,5.7,2.4,0,0,9.3,339,269,277,283,256,0,0,15,0.9,4.5,5.6,5.7,0.9,0,0,0.1
111858,1,2,POOR,1.73,1.37,1.06,1.35,0.8,0.37,0.06,0.52,4.7,5.7,5.7,6.3,8.4,3.6,10.2,10.2,170,184,194,195,111,226,117,124,3.7,3.9,5.1,7.9,0.7,1.6,0.8,0.6
112138,3,4,,4.63,4.67,4.63,4.43,3.24,3.27,3.24,3.1,18,16.3,16.3,16.3,5.7,5.2,5.2,5.2,205,206,206,206,219,223,225,338,2.5,2.6,2.7,2.7,2.3,2.2,2.2,2.3
112139,5,6,,11.22,10.83,9.82,9.82,10.22,9.9,8.82,8.82,8.4,8.4,7.6,7.6,4.7,4.7,4.7,4.7,54,57,57,53,356,356,356,356,11.2,11.6,9.8,9.8,1.7,1.6,1.4,1.6
112194,5,6,,7.35,7.14,6.42,5.92,5.15,5,4.49,4.14,14.9,14.9,13.5,13.5,12.3,12.3,12.3,11.2,198,198,198,199,313,313,313,314,4.2,4.1,4,3.8,2.6,2.4,2.2,2
112657,1,2,,2.3,2.66,2.53,2.17,1.3,1.66,1.58,1.17,3.2,3.6,3.9,13.5,14.9,14.9,13.5,3.9,47,47,48,220,220,221,221,43,1.4,2,2,1.7,1.3,1.4,1.5,1.2
112658,2,3,,3.29,3.5,2.97,2.12,2.29,2.5,2.01,1.14,4.7,4.7,4.3,4.3,5.2,4.7,4.3,4.3,341,32,34,36,30,346,348,345,2.4,2.7,2.4,1.6,2.2,2.2,2,1.5
116174,1,2 ,very poor,1.52,1.54,1.54,1.55,0.52,0.54,0.54,0.55,4.7,5.7,7.6,7.6,13.5,13.5,10.2,18.0,325.0,318.0,315.0,316.0,302.0,302.0,201.0,187.0,3,2.6,4,4.2,1.5,1.5,1.4,1.5
116831,,,NONE,1.73,1.37,1.06,1.35,0.8,0.37,0.06,0.52,4.7,5.7,5.7,6.3,8.4,3.6,10.2,10.2,170,184,194,195,111,226,117,124,3.7,3.9,5.1,7.9,0.7,1.6,0.8,0.6
117583,0,1,,1.11,1.14,1.17,1.18,0.11,0.14,0.17,0.18,5.7,14.9,14.9,14.9,14.9,5.7,5.2,5.2,284.0,220.0,221.0,222.0,219.0,284.0,284.0,285.0,0.8,0.8,0.9,0.9,0.6,0.6,0.5,0.4
117764,0,1,,0.2,0.15,0.17,0.17,0,0,0,0,7.6,7.6,7.6,7.6,0,0,0,6.3,252,255,252,255,0,0,0,255,0.2,0.2,0.2,0.1,0,0,0,0.1
117767,0,1,,0.59,0.67,0.61,0.6,0,0,0,0,7.6,7.6,7.6,6.9,0,4.7,0,0,267,268,269,268,0,270,0,0,0.7,0.7,0.6,0.6,0,0.1,0,0
117770,,,,0.82,0.97,0.63,0.25,0,0.45,0,0,5.7,3.9,5.7,4.3,3.6,5.7,2.9,0,307,71,316,322,85,308,65,0,0.7,1.7,0.6,0.2,0.4,0.6,0.3,0
117826,3,4,,2.11,1.33,0.78,0.37,1.42,0.45,0,0,4.3,3.9,3.6,3.2,4.3,3.6,8.4,2.7,341,335,330,332,32,24,135,330,2.4,1.3,1,0.5,1.9,0.4,0.1,0.2
117864,5,6,,3.04,2.84,2.09,1.63,2.12,1.92,1.12,0.63,10.2,10.2,9.3,9.3,5.2,5.2,5.2,4.3,111,109,107,103,313,312,314,315,3,2.3,1.6,1.2,2.5,2.1,1.1,0.8
117878,3,4,,4.25,4.11,3.91,3.7,3.26,3.11,2.94,2.74,7.6,7.6,7.6,6.9,2.9,2.9,2.9,2.4,304,305,304,304,345,339,339,337,4.3,4.1,4,3.9,0.2,0.4,0.3,0.2
117879,1,2,,1.82,2.04,1.98,2.43,0.82,1.05,0.98,1.47,7.6,6.3,6.3,7.6,6.3,12.3,6.9,10.2,61,46,40,68,27,114,71,114,1.4,1.9,1.4,2.4,1,0.6,1.2,0.6
118012,1,2,,2.03,2.56,2.81,2.48,1.03,1.56,1.81,1.48,3.9,3.9,4.3,4.7,0,11.2,11.2,3.2,171,183,197,198,0,150,150,260,2,2.6,2.8,2.4,0,0.1,0.1,0.6
118013,2,3,,3.36,3.16,3.05,2.92,2.36,2.22,2.05,1.96,5.2,5.2,5.7,5.7,7.6,3.6,3.2,4.3,173,176,183,174,135,216,297,296,3.4,3.4,3.1,2.4,0.5,1.1,0.7,1.8
119182,0,1,,0.25,0.35,2.81,3.33,0,0,1.9,2.33,6.9,6.9,3.9,4.3,0,2.4,6.9,3.9,210,210,124,96,0,120,210,154,0.2,0.3,3.1,2.3,0,0.2,0.2,2.3
119194,3,4,,2.93,2.65,2.28,5.54,2.03,1.75,1.28,4.66,5.7,5.7,5.7,5.2,2.7,0,0,6.3,89,85,79,321,75,0,0,64,3.2,2.9,2.3,6.3,0.3,0,0,1
119349,2,3,,2.94,2.76,2.64,2.6,1.98,1.76,1.64,1.6,11.2,11.2,11.2,11.2,3.6,3.9,4.3,4.7,209,207,208,209,202,200,200,198,2.3,2.3,2.1,2,1.8,1.4,1.4,1.6
119412,6,6,,3.95,4.63,4.76,4.91,2.9,3.57,3.88,3.93,4.3,4.7,5.2,5.7,10.2,13.5,12.3,12.3,183,181,179,181,221,211,213,214,2.9,3.6,3.9,4.8,2.5,2.9,3.2,3.1
119811,,,FLAT,1.21,1.26,1.21,1.19,0.21,0.26,0.21,0.19,14.9,14.9,11.2,11.2,11.2,11.2,14.9,13.5,220.0,220.0,186.0,186.0,186.0,186.0,220.0,220.0,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7
119813,,,FLAT,1.21,1.24,1.19,1.17,0.21,0.24,0.19,0.17,14.9,14.9,11.2,11.2,11.2,11.2,14.9,13.5,220.0,220.0,186.0,186.0,186.0,186.0,220.0,220.0,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7
119814,,,very good,4.29,4.17,4.3,4.19,3.29,3.17,3.3,3.2,6.3,5.7,6.3,9.3,9.3,10.2,9.3,5.7,48.0,46.0,47.0,98.0,101.0,102.0,102.0,42.0,5,5.5,5,4.7,4.3,4.5,4.5,3.4
119985,4,6,,5.51,5.73,9.9,12.09,3.86,4.01,7.22,8.88,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352.0,327.0,337.0,337.0,320.0,352.0,57.0,62.0,3.6,4,7.3,9.1,3.1,3.1,2.6,2.2
119986,4,6,,5.51,5.73,9.9,12.09,3.86,4.01,7.22,8.88,9.3,12.3,13.5,13.5,13.5,9.3,4.7,4.7,352.0,327.0,337.0,337.0,320.0,352.0,57.0,62.0,3.6,4,7.3,9.1,3.1,3.1,2.6,2.2
120804,1,2,,5.97,6.09,6.01,5.98,4.97,5.1,5.03,4.98,6.9,6.9,6.9,6.9,8.4,8.4,8.4,7.6,82,82,85,85,355,353,351,348,6,6.2,6.1,6,1.3,1.1,0.9,0.8
120805,3,4,,5.97,6.08,6.01,5.95,4.97,5.1,5.03,4.95,6.9,6.9,6.9,6.9,8.4,8.4,8.4,8.4,82,82,85,85,355,353,351,349,6,6.2,6.1,5.9,1.4,1.1,1,0.9
121124,,,flat,2.23,2.45,2.24,1.98,1.26,1.54,1.27,0.98,6.9,6.9,6.9,6.3,6.3,3.2,5.7,4.3,23,27,31,34,360,41,360,360,2.2,2.4,2.2,1.9,0.7,0.9,0.5,0.4
121281,1,2 ,very poor,2.38,2.13,1.8,1.69,1.42,1.13,0.8,0.72,6.9,4.3,4.7,5.2,4.3,6.9,6.9,4.7,57.0,183.0,196.0,210.0,356.0,64.0,68.0,170.0,3.4,3.4,4.3,3.5,0.5,2.6,1.9,1.9
121282,1,3 ,poor,2.91,2.98,2.85,2.51,1.91,2,1.85,1.57,6.9,4.3,4.7,5.2,4.3,6.9,6.9,4.7,57.0,183.0,196.0,210.0,356.0,64.0,68.0,170.0,3.4,3.4,4.3,3.5,0.5,2.6,1.9,1.9
122151,3,4,,2.63,3.24,3.39,3.19,1.65,2.27,2.37,2.23,6.3,14.9,14.9,13.5,14.9,6.3,6.3,6.3,87,150,150,151,150,87,88,87,1.6,2,2.1,2.1,1.6,2,1.7,1.6
122204,9,10,,11.51,10.6,9.39,7.94,10.57,9.86,8.39,6.43,10.2,10.2,10.2,10.2,12.3,12.3,10.2,8.4,55,55,56,35,357,357,357,99,10.6,10,9,6.5,3.4,2.9,2.1,5.1
122205,1,2,,7.24,6.73,6.58,6.53,6.24,5.73,5.58,5.54,8.4,8.4,7.6,7.6,8.4,7.6,6.9,6.9,39,40,41,41,354,353,353,353,7.2,6.7,6.6,6.6,2.8,2.5,2.3,2.2
122367,4,7 ,good,3.61,3.74,4,3.68,3.02,3.13,3.35,3.08,18,18,18,16.3,10.2,10.2,10.2,10.2,194,194,197,197,208,208,207,207,2.2,2.5,2.8,2.8,1.5,1.6,1.7,1.7
122374,3,4,,4.08,3.82,3.56,3.02,3.1,3.42,3.18,2.03,11.2,11.2,11.2,10.2,0,0,2.4,2.4,267,267,267,266,0,0,247,270,3.7,3.5,3.2,2.8,0,0,0.2,0.8
125185,3,4,,4.35,4.1,5.88,5.52,3.35,3.1,4.94,4.53,4.7,4.7,6.3,6.3,4.3,4.7,6.3,6.3,53,43,340,344,351,345,27,26,4.3,4.1,6.2,5.6,1.9,3.6,4.5,5.1
125280,,,,0,0.2,0.64,0.76,0,0,0,0,0,3.2,3.6,3.6,0,0,0,0,0,280,291,297,0,0,0,0,0,0.2,0.7,0.9,0,0,0,0
125307,2,3,,2.98,3.5,3.26,3.16,2.07,2.52,2.33,2.24,4.3,4.7,5.2,5.7,3.9,4.3,4.7,4.7,40,37,33,36,353,345,346,345,2.9,3,3.5,3.4,1.5,2,2.3,2
125493,2,3,,3.97,4.78,4.89,5.01,2.97,3.78,3.89,4.01,5.7,5.7,6.3,6.9,8.4,8.4,8.4,7.6,68,71,68,66,73,75,75,359,4,4.8,4.9,5,1.5,1.1,1,0.3
125737,4,5,,4.74,4.96,5.14,5.12,3.74,3.98,4.14,4.12,6.3,6.3,6.9,6.9,8.4,8.4,7.6,8.4,68,70,72,72,75,75,357,356,4.7,5,5.1,5.1,1.4,1.4,0.7,0.7
125738,3,4,,4.49,4.88,4.86,4.91,3.49,3.9,3.86,3.91,6.3,7.6,6.9,6.9,8.4,7.6,7.6,7.6,66,69,70,70,75,357,357,356,4.5,5,4.9,4.9,1.4,0.9,0.8,0.7
126153,2,3,fair,3.18,2.6,3.28,5.12,2.18,1.6,2.28,4.22,4.7,4.7,4.3,5.2,9.3,3.6,8.4,9.3,160,149,196,210,109,211,111,112,3.2,2,3.3,5.7,0.8,1.5,0.9,0.8
126155,1,2,,2.49,1.98,3.22,4.3,1.49,0.98,2.22,3.43,5.2,5.2,3.6,4.7,9.3,9.3,9.3,9.3,110,113,206,216,109,109,110,111,2.4,1.7,3,5,0.8,0.8,0.9,0.9
126935,,,,2.75,2.96,2.38,2.1,1.84,2.08,1.47,1.1,3.9,4.3,3.9,3.2,5.2,3.9,3.6,3.2,317,291,295,327,277,344,345,16,3,2.4,1.8,2,1.8,2.1,1.7,0.5
126936,,,,0.33,0.35,0.29,0.23,0,0,0,0,7.6,7.6,7.6,5.7,0,0,0,6.9,257,255,256,262,0,0,0,255,0.3,0.3,0.3,0.2,0,0,0,0.2
127229,6,7,,9.67,8.76,8.41,10.32,7.55,6.64,6.26,7.22,12.3,12.3,12.3,16.3,5.2,5.7,5.7,11.2,212,213,212,197,105,100,102,216,7.6,6.7,6.3,5.1,5.3,5.5,5,5
127509,5,6,,6.96,5.74,6.85,5.86,5.96,5.28,6.09,5.25,9.3,7.6,11.2,9.3,6.9,11.2,6.3,11.2,42,48,48,45,332,50,349,54,6.5,5.3,6.1,5.2,4.9,3.4,1.3,2.9
127567,,,,0.89,0.92,0.57,4.24,0,0,0,3.31,3.6,3.6,3.6,4.3,3.2,5.7,5.7,4.7,219,213,198,314,187,17,16,16,0.5,0.8,0.4,4.6,0.5,0.4,0.3,0.7
127694,0,1,,1.14,1.2,1.35,1.43,0.14,0.23,0.35,0.47,6.3,7.6,6.9,7.6,9.3,3.9,3.9,4.3,313,315,316,316,163,297,299,313,1.1,1.2,1.3,1.4,0.3,0.3,0.3,0.4
127695,1,2,,3.72,3.23,3.67,3.94,2.74,2.32,2.67,3.02,6.9,6.9,4.3,4.7,3.9,4.3,5.7,5.2,69,67,327,329,330,328,52,53,3.8,3.5,3.7,4.3,2.5,3.4,1.7,1
127696,8,9,,6.67,5.78,5.97,5.15,5.67,4.84,5.01,4.15,6.9,7.6,7.6,6.9,6.9,6.9,6.3,6.9,27,34,29,30,349,350,349,349,6.7,5.8,6.2,5.2,5.5,5.1,3.8,3.5
127813,0,1,,1.81,2.17,5.42,6.47,0.96,1.17,4.5,5.47,3.6,3.9,5.2,5.7,0,0,0,0,241,218,227,270,0,0,0,0,2.1,2.2,5.9,6.5,0,0,0,0
128083,1,2,POOR TO FAIR,1.33,1.23,1.15,1.27,0.33,0.23,0.15,0.27,10.2,10.2,11.2,11.2,14.9,14.9,13.5,13.5,189,189,188,188,218,218,219,219,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.7
128357,,,,0.31,0.25,0.35,2.81,0,0,0,1.9,6.9,6.9,6.9,3.9,2.9,0.0,2.4,6.9,210.0,210.0,210.0,124.0,315.0,0.0,120.0,210.0,0.3,0.2,0.3,3.1,0.1,0,0.2,0.2
128361,0,1,,1.87,2.19,4.52,4.63,0.87,1.19,3.68,3.69,5.2,3.9,6.3,6.3,2.9,0,0,0,292,241,262,277,265,0,0,0,1.6,2.2,5.4,4.9,0.7,0,0,0
